Date,vol,vol_lag1,vol_lag5,vol_lag10,vol_lag21,target
2017-09-06,0.10147000202025924,0.10091865571350234,0.09437192576833392,0.09334948734346046,0.03732896178277453,0.10113150345444115
2017-09-07,0.10113150345444115,0.10147000202025924,0.09562805609099344,0.0934888199661669,0.03934117256817372,0.1012030310137664
2017-09-08,0.1012030310137664,0.10113150345444115,0.09804061545061452,0.09366024197762575,0.039034032919454884,0.09394159533042272
2017-09-11,0.09394159533042272,0.1012030310137664,0.09788794663534277,0.09422518577364644,0.0601640604595085,0.09427608919845346
2017-09-12,0.09427608919845346,0.09394159533042272,0.10091865571350234,0.09421149830461438,0.06009473027387336,0.08878247060923722
2017-09-13,0.08878247060923722,0.09427608919845346,0.10147000202025924,0.09437192576833392,0.06749766679125627,0.08880805673248794
2017-09-14,0.08880805673248794,0.08878247060923722,0.10113150345444115,0.09562805609099344,0.06749766338477207,0.08875908535460532
2017-09-15,0.08875908535460532,0.08880805673248794,0.1012030310137664,0.09804061545061452,0.06770529177518006,0.06582334115587979
2017-09-18,0.06582334115587979,0.08875908535460532,0.09394159533042272,0.09788794663534277,0.08480635436670782,0.06490367466255123
2017-09-19,0.06490367466255123,0.06582334115587979,0.09427608919845346,0.10091865571350234,0.08473283123431673,0.06499041546635466
2017-09-20,0.06499041546635466,0.06490367466255123,0.08878247060923722,0.10147000202025924,0.08492163526284262,0.058155719337238204
2017-09-21,0.058155719337238204,0.06499041546635466,0.08880805673248794,0.10113150345444115,0.09334948734346046,0.05582307641474725
2017-09-22,0.05582307641474725,0.058155719337238204,0.08875908535460532,0.1012030310137664,0.0934888199661669,0.055604185592124995
2017-09-25,0.055604185592124995,0.05582307641474725,0.06582334115587979,0.09394159533042272,0.09366024197762575,0.0554789984853234
2017-09-26,0.0554789984853234,0.055604185592124995,0.06490367466255123,0.09427608919845346,0.09422518577364644,0.05614276665312376
2017-09-27,0.05614276665312376,0.0554789984853234,0.06499041546635466,0.08878247060923722,0.09421149830461438,0.05614128950088927
2017-09-28,0.05614128950088927,0.05614276665312376,0.058155719337238204,0.08880805673248794,0.09437192576833392,0.055356251158809405
2017-09-29,0.055356251158809405,0.05614128950088927,0.05582307641474725,0.08875908535460532,0.09562805609099344,0.053828185055383324
2017-10-02,0.053828185055383324,0.055356251158809405,0.055604185592124995,0.06582334115587979,0.09804061545061452,0.05393025382459204
2017-10-03,0.05393025382459204,0.053828185055383324,0.0554789984853234,0.06490367466255123,0.09788794663534277,0.04446815497659826
2017-10-04,0.04446815497659826,0.05393025382459204,0.05614276665312376,0.06499041546635466,0.10091865571350234,0.04655002914125909
2017-10-05,0.04655002914125909,0.04446815497659826,0.05614128950088927,0.058155719337238204,0.10147000202025924,0.04718391696980339
2017-10-06,0.04718391696980339,0.04655002914125909,0.055356251158809405,0.05582307641474725,0.10113150345444115,0.0475722445200054
2017-10-09,0.0475722445200054,0.04718391696980339,0.053828185055383324,0.055604185592124995,0.1012030310137664,0.03497634749506016
